Now Timestamp,API Timestamp,AQI,PM10
2024-05-30T00:10:01.107822,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:15:00.687947,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:20:01.272416,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:25:00.877911,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:30:00.503792,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:35:01.112597,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:40:00.668741,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:45:01.272760,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:50:00.906215,2024-05-30T07:00:00+07:00,151,70
2024-05-30T00:55:00.516111,2024-05-30T07:00:00+07:00,151,70
2024-05-30T01:00:01.140556,2024-05-30T07:00:00+07:00,151,70
2024-05-30T01:05:01.064169,2024-05-30T07:00:00+07:00,151,70
2024-05-30T01:10:00.729767,2024-05-30T07:00:00+07:00,151,70
2024-05-30T01:15:01.359061,2024-05-30T07:00:00+07:00,151,70
2024-05-30T01:20:01.021873,2024-05-30T07:00:00+07:00,151,70
2024-05-30T01:25:00.586822,2024-05-30T07:00:00+07:00,151,71
2024-05-30T01:30:01.214110,2024-05-30T07:00:00+07:00,151,71
2024-05-30T01:35:00.795088,2024-05-30T07:00:00+07:00,151,71
2024-05-30T01:40:01.382813,2024-05-30T07:00:00+07:00,151,71
2024-05-30T01:45:00.989682,2024-05-30T08:00:00+07:00,151,71
2024-05-30T01:50:00.710483,2024-05-30T08:00:00+07:00,151,71
2024-05-30T01:55:01.309162,2024-05-30T08:00:00+07:00,151,71
2024-05-30T02:00:00.926928,2024-05-30T08:00:00+07:00,151,71
2024-05-30T02:05:00.515222,2024-05-30T08:00:00+07:00,151,71
2024-05-30T02:10:01.425057,2024-05-30T08:00:00+07:00,151,71
2024-05-30T02:15:01.003964,2024-05-30T08:00:00+07:00,151,71
2024-05-30T02:20:00.627396,2024-05-30T08:00:00+07:00,151,71
2024-05-30T02:25:01.199029,2024-05-30T08:00:00+07:00,151,71
2024-05-30T02:30:00.776901,2024-05-30T08:00:00+07:00,151,71
2024-05-30T02:35:00.467085,2024-05-30T08:00:00+07:00,151,63
2024-05-30T02:40:01.128609,2024-05-30T08:00:00+07:00,151,63
2024-05-30T02:45:00.700132,2024-05-30T09:00:00+07:00,153,63
2024-05-30T02:50:01.279172,2024-05-30T09:00:00+07:00,153,63
2024-05-30T02:55:00.882954,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:00:00.486941,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:05:01.067241,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:10:00.765302,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:15:01.609979,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:20:01.214648,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:25:00.781414,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:30:00.495083,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:35:01.155851,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:40:00.819501,2024-05-30T09:00:00+07:00,153,63
2024-05-30T03:45:00.482770,2024-05-30T10:00:00+07:00,144,66
2024-05-30T03:50:01.123437,2024-05-30T10:00:00+07:00,144,66
2024-05-30T03:55:00.718067,2024-05-30T10:00:00+07:00,144,66
2024-05-30T04:00:01.330553,2024-05-30T10:00:00+07:00,144,66
2024-05-30T04:05:00.916601,2024-05-30T10:00:00+07:00,144,66
2024-05-30T04:10:00.500230,2024-05-30T10:00:00+07:00,144,66
2024-05-30T04:15:01.123032,2024-05-30T10:00:00+07:00,144,66
2024-05-30T04:20:00.972697,2024-05-30T10:00:00+07:00,144,66
2024-05-30T04:25:00.630987,2024-05-30T10:00:00+07:00,144,66
2024-05-30T04:30:01.252917,2024-05-30T10:00:00+07:00,144,66
2024-05-30T04:35:00.887677,2024-05-30T10:00:00+07:00,144,64
2024-05-30T04:40:00.503044,2024-05-30T11:00:00+07:00,147,64
2024-05-30T04:45:01.128498,2024-05-30T11:00:00+07:00,147,64
2024-05-30T04:50:00.765713,2024-05-30T11:00:00+07:00,147,64
2024-05-30T04:55:00.532810,2024-05-30T11:00:00+07:00,147,64
2024-05-30T05:00:01.179952,2024-05-30T11:00:00+07:00,147,64
2024-05-30T05:05:00.794012,2024-05-30T11:00:00+07:00,147,64
2024-05-30T05:10:01.350985,2024-05-30T11:00:00+07:00,147,64
2024-05-30T05:15:00.981022,2024-05-30T11:00:00+07:00,147,64
2024-05-30T05:20:00.607104,2024-05-30T11:00:00+07:00,147,64
2024-05-30T05:25:01.461820,2024-05-30T11:00:00+07:00,147,67
2024-05-30T05:30:01.096737,2024-05-30T11:00:00+07:00,147,67
2024-05-30T05:35:00.937933,2024-05-30T12:00:00+07:00,151,67
2024-05-30T05:40:00.543171,2024-05-30T12:00:00+07:00,151,67
2024-05-30T05:45:01.121239,2024-05-30T12:00:00+07:00,151,67
2024-05-30T05:50:00.678724,2024-05-30T12:00:00+07:00,151,67
2024-05-30T05:55:01.300501,2024-05-30T12:00:00+07:00,151,67
2024-05-30T06:00:00.881265,2024-05-30T12:00:00+07:00,151,67
2024-05-30T06:05:00.487499,2024-05-30T12:00:00+07:00,151,67
2024-05-30T06:10:01.104183,2024-05-30T12:00:00+07:00,151,67
2024-05-30T06:15:00.726204,2024-05-30T12:00:00+07:00,151,62
2024-05-30T06:20:01.324328,2024-05-30T12:00:00+07:00,151,62
2024-05-30T06:25:00.886728,2024-05-30T12:00:00+07:00,151,62
2024-05-30T06:30:00.752886,2024-05-30T12:00:00+07:00,151,62
2024-05-30T06:35:00.523188,2024-05-30T13:00:00+07:00,154,62
2024-05-30T06:40:01.097681,2024-05-30T13:00:00+07:00,154,62
2024-05-30T06:45:00.748908,2024-05-30T13:00:00+07:00,154,62
2024-05-30T06:50:01.321029,2024-05-30T13:00:00+07:00,154,62
2024-05-30T06:55:00.863782,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:00:00.511216,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:05:01.092517,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:10:00.720029,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:15:01.308986,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:20:00.885900,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:25:00.599599,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:30:01.470367,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:35:01.138512,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:40:00.695273,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:45:01.662055,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:50:00.500453,2024-05-30T13:00:00+07:00,154,62
2024-05-30T07:55:01.112155,2024-05-30T13:00:00+07:00,154,62
2024-05-30T08:00:00.701295,2024-05-30T13:00:00+07:00,154,63
2024-05-30T08:05:01.286742,2024-05-30T13:00:00+07:00,154,63
2024-05-30T08:10:00.927881,2024-05-30T13:00:00+07:00,154,63
2024-05-30T08:15:00.553038,2024-05-30T13:00:00+07:00,154,63
2024-05-30T08:20:01.172173,2024-05-30T13:00:00+07:00,154,63
2024-05-30T08:25:00.823974,2024-05-30T13:00:00+07:00,154,63
2024-05-30T08:30:01.371600,2024-05-30T13:00:00+07:00,154,63
2024-05-30T08:35:00.987511,2024-05-30T15:00:00+07:00,139,63
2024-05-30T08:40:00.688837,2024-05-30T15:00:00+07:00,139,63
2024-05-30T08:45:01.268154,2024-05-30T15:00:00+07:00,139,63
2024-05-30T08:50:01.124928,2024-05-30T15:00:00+07:00,139,60
2024-05-30T08:55:00.694501,2024-05-30T15:00:00+07:00,139,60
2024-05-30T09:00:01.328531,2024-05-30T15:00:00+07:00,139,60
2024-05-30T09:05:00.879384,2024-05-30T15:00:00+07:00,139,60
2024-05-30T09:10:00.519542,2024-05-30T15:00:00+07:00,139,60
2024-05-30T09:15:01.061185,2024-05-30T15:00:00+07:00,139,60
2024-05-30T09:20:00.699280,2024-05-30T15:00:00+07:00,139,60
2024-05-30T09:25:01.283161,2024-05-30T15:00:00+07:00,139,53
2024-05-30T09:30:00.878369,2024-05-30T15:00:00+07:00,139,53
2024-05-30T09:35:00.517038,2024-05-30T16:00:00+07:00,127,53
2024-05-30T09:40:01.044607,2024-05-30T16:00:00+07:00,127,53
2024-05-30T09:45:00.619079,2024-05-30T16:00:00+07:00,127,53
2024-05-30T09:50:01.490698,2024-05-30T16:00:00+07:00,127,53
2024-05-30T09:55:01.055551,2024-05-30T16:00:00+07:00,127,53
2024-05-30T10:00:00.677429,2024-05-30T16:00:00+07:00,127,53
2024-05-30T10:05:01.311405,2024-05-30T16:00:00+07:00,127,53
2024-05-30T10:10:00.946761,2024-05-30T16:00:00+07:00,127,53
2024-05-30T10:15:00.520596,2024-05-30T16:00:00+07:00,127,53
2024-05-30T10:20:01.135833,2024-05-30T16:00:00+07:00,127,53
2024-05-30T10:25:00.750887,2024-05-30T16:00:00+07:00,127,53
2024-05-30T10:30:01.362502,2024-05-30T17:00:00+07:00,122,53
2024-05-30T10:35:00.941364,2024-05-30T17:00:00+07:00,122,53
2024-05-30T10:40:00.509939,2024-05-30T17:00:00+07:00,122,53
2024-05-30T10:45:01.077564,2024-05-30T17:00:00+07:00,122,53
2024-05-30T10:50:00.793061,2024-05-30T17:00:00+07:00,122,53
2024-05-30T10:55:01.701081,2024-05-30T17:00:00+07:00,122,53
2024-05-30T11:00:01.303241,2024-05-30T17:00:00+07:00,122,53
2024-05-30T11:05:00.966317,2024-05-30T17:00:00+07:00,122,53
2024-05-30T11:10:00.534526,2024-05-30T17:00:00+07:00,122,53
2024-05-30T11:15:01.101992,2024-05-30T17:00:00+07:00,122,53
2024-05-30T11:20:00.718807,2024-05-30T17:00:00+07:00,122,53
2024-05-30T11:25:01.307383,2024-05-30T17:00:00+07:00,122,45
2024-05-30T11:30:00.929643,2024-05-30T18:00:00+07:00,99,45
2024-05-30T11:35:00.542147,2024-05-30T18:00:00+07:00,99,45
2024-05-30T11:40:01.130182,2024-05-30T18:00:00+07:00,99,45
2024-05-30T11:45:00.679694,2024-05-30T18:00:00+07:00,99,45
2024-05-30T11:50:01.292452,2024-05-30T18:00:00+07:00,99,45
2024-05-30T11:55:00.867642,2024-05-30T18:00:00+07:00,99,45
2024-05-30T12:00:00.743292,2024-05-30T18:00:00+07:00,99,45
2024-05-30T12:05:01.330115,2024-05-30T18:00:00+07:00,99,45
2024-05-30T12:10:00.881990,2024-05-30T18:00:00+07:00,99,45
2024-05-30T12:15:00.480391,2024-05-30T18:00:00+07:00,99,45
2024-05-30T12:20:01.115344,2024-05-30T18:00:00+07:00,99,45
2024-05-30T12:25:00.647675,2024-05-30T18:00:00+07:00,99,55
2024-05-30T12:30:01.266567,2024-05-30T18:00:00+07:00,99,55
2024-05-30T12:35:00.848193,2024-05-30T18:00:00+07:00,99,55
2024-05-30T12:40:00.478129,2024-05-30T18:00:00+07:00,99,55
2024-05-30T12:45:01.027889,2024-05-30T18:00:00+07:00,99,55
2024-05-30T12:50:00.604723,2024-05-30T18:00:00+07:00,99,55
2024-05-30T12:55:01.174705,2024-05-30T18:00:00+07:00,99,55
2024-05-30T13:00:01.185634,2024-05-30T18:00:00+07:00,99,55
2024-05-30T13:05:00.759547,2024-05-30T18:00:00+07:00,99,55
2024-05-30T13:10:01.366326,2024-05-30T18:00:00+07:00,99,55
2024-05-30T13:15:00.931861,2024-05-30T18:00:00+07:00,99,55
2024-05-30T13:20:00.548553,2024-05-30T18:00:00+07:00,99,55
2024-05-30T13:25:01.118359,2024-05-30T19:00:00+07:00,129,55
2024-05-30T13:30:00.687025,2024-05-30T19:00:00+07:00,129,55
2024-05-30T13:35:01.302424,2024-05-30T19:00:00+07:00,129,55
2024-05-30T13:40:00.908207,2024-05-30T19:00:00+07:00,129,55
2024-05-30T13:45:00.488056,2024-05-30T19:00:00+07:00,129,55
2024-05-30T13:50:01.059246,2024-05-30T19:00:00+07:00,129,55
2024-05-30T13:55:00.703135,2024-05-30T19:00:00+07:00,129,55
2024-05-30T14:00:01.596846,2024-05-30T19:00:00+07:00,129,55
2024-05-30T14:05:01.185834,2024-05-30T19:00:00+07:00,129,55
2024-05-30T14:10:00.735857,2024-05-30T19:00:00+07:00,129,55
2024-05-30T14:15:01.314366,2024-05-30T19:00:00+07:00,129,52
2024-05-30T14:20:00.902776,2024-05-30T20:00:00+07:00,139,52
2024-05-30T14:25:00.549744,2024-05-30T20:00:00+07:00,139,59
2024-05-30T14:30:01.184691,2024-05-30T20:00:00+07:00,139,59
2024-05-30T14:35:00.796728,2024-05-30T20:00:00+07:00,139,59
2024-05-30T14:40:01.356306,2024-05-30T20:00:00+07:00,139,59
2024-05-30T14:45:00.990615,2024-05-30T20:00:00+07:00,139,59
2024-05-30T14:50:00.598597,2024-05-30T20:00:00+07:00,139,59
2024-05-30T14:55:01.177365,2024-05-30T20:00:00+07:00,139,59
2024-05-30T15:00:00.766847,2024-05-30T20:00:00+07:00,139,59
2024-05-30T15:05:00.486776,2024-05-30T20:00:00+07:00,139,59
2024-05-30T15:10:01.065598,2024-05-30T20:00:00+07:00,139,59
2024-05-30T15:15:00.688003,2024-05-30T21:00:00+07:00,154,67
2024-05-30T15:20:01.294053,2024-05-30T21:00:00+07:00,154,67
2024-05-30T15:25:00.849583,2024-05-30T21:00:00+07:00,154,67
2024-05-30T15:30:00.500287,2024-05-30T21:00:00+07:00,154,67
2024-05-30T15:35:01.050864,2024-05-30T21:00:00+07:00,154,67
2024-05-30T15:40:00.663914,2024-05-30T21:00:00+07:00,154,67
2024-05-30T15:45:01.247791,2024-05-30T21:00:00+07:00,154,67
2024-05-30T15:50:00.863589,2024-05-30T21:00:00+07:00,154,67
2024-05-30T15:55:00.520359,2024-05-30T21:00:00+07:00,154,67
2024-05-30T16:00:01.060340,2024-05-30T21:00:00+07:00,154,67
2024-05-30T16:05:01.927776,2024-05-30T21:00:00+07:00,154,67
2024-05-30T16:10:00.507961,2024-05-30T22:00:00+07:00,161,67
2024-05-30T16:15:01.067716,2024-05-30T22:00:00+07:00,161,67
2024-05-30T16:20:00.687622,2024-05-30T22:00:00+07:00,161,70
2024-05-30T16:25:01.293913,2024-05-30T22:00:00+07:00,161,70
2024-05-30T16:30:00.884577,2024-05-30T22:00:00+07:00,161,70
2024-05-30T16:35:00.492861,2024-05-30T22:00:00+07:00,161,70
2024-05-30T16:40:01.042314,2024-05-30T22:00:00+07:00,161,70
2024-05-30T16:45:00.605304,2024-05-30T22:00:00+07:00,161,70
2024-05-30T16:50:01.194957,2024-05-30T22:00:00+07:00,161,70
2024-05-30T16:55:00.816247,2024-05-30T22:00:00+07:00,161,70
2024-05-30T17:00:01.469379,2024-05-30T22:00:00+07:00,161,70
2024-05-30T17:05:01.127642,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:10:00.946954,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:15:00.522714,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:20:01.086351,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:25:00.703582,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:30:01.294061,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:35:00.897622,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:40:00.463155,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:45:01.074139,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:50:00.685990,2024-05-30T23:00:00+07:00,160,70
2024-05-30T17:55:01.281020,2024-05-30T23:00:00+07:00,160,70
2024-05-30T18:00:01.116402,2024-05-30T23:00:00+07:00,160,70
2024-05-30T18:05:00.699005,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:10:01.626541,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:15:01.196056,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:20:00.831777,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:25:01.392150,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:30:00.925035,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:35:00.501036,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:40:01.086767,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:45:00.616832,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:50:01.182967,2024-05-31T00:00:00+07:00,177,70
2024-05-30T18:55:00.717655,2024-05-31T00:00:00+07:00,177,70
2024-05-30T19:00:01.276837,2024-05-31T00:00:00+07:00,177,70
2024-05-30T19:05:00.897381,2024-05-31T01:00:00+07:00,179,70
2024-05-30T19:10:00.461713,2024-05-31T01:00:00+07:00,179,70
2024-05-30T19:15:01.478558,2024-05-31T01:00:00+07:00,179,70
2024-05-30T19:20:01.138231,2024-05-31T01:00:00+07:00,179,70
2024-05-30T19:25:00.734405,2024-05-31T01:00:00+07:00,179,54
2024-05-30T19:30:01.266859,2024-05-31T01:00:00+07:00,179,54
2024-05-30T19:35:00.850206,2024-05-31T01:00:00+07:00,179,54
2024-05-30T19:40:00.473595,2024-05-31T01:00:00+07:00,179,54
2024-05-30T19:45:01.073502,2024-05-31T01:00:00+07:00,179,54
2024-05-30T19:50:00.661328,2024-05-31T01:00:00+07:00,179,54
2024-05-30T19:55:01.257890,2024-05-31T01:00:00+07:00,179,54
2024-05-30T20:00:00.849314,2024-05-31T01:00:00+07:00,179,54
2024-05-30T20:05:00.503736,2024-05-31T02:00:00+07:00,183,54
2024-05-30T20:10:01.056938,2024-05-31T02:00:00+07:00,183,54
2024-05-30T20:15:00.654372,2024-05-31T02:00:00+07:00,183,54
2024-05-30T20:20:01.578328,2024-05-31T02:00:00+07:00,183,58
2024-05-30T20:25:01.135714,2024-05-31T02:00:00+07:00,183,58
2024-05-30T20:30:00.675006,2024-05-31T02:00:00+07:00,183,58
2024-05-30T20:35:01.286858,2024-05-31T02:00:00+07:00,183,58
2024-05-30T20:40:00.841901,2024-05-31T02:00:00+07:00,183,58
2024-05-30T20:45:00.463610,2024-05-31T02:00:00+07:00,183,58
2024-05-30T20:50:01.063417,2024-05-31T02:00:00+07:00,183,58
2024-05-30T20:55:00.675000,2024-05-31T02:00:00+07:00,183,58
2024-05-30T21:00:01.276629,2024-05-31T02:00:00+07:00,183,58
2024-05-30T21:05:00.898264,2024-05-31T03:00:00+07:00,167,58
2024-05-30T21:10:00.484029,2024-05-31T03:00:00+07:00,167,58
2024-05-30T21:15:01.052086,2024-05-31T03:00:00+07:00,167,58
2024-05-30T21:20:00.708761,2024-05-31T03:00:00+07:00,167,58
2024-05-30T21:25:01.531751,2024-05-31T03:00:00+07:00,167,69
2024-05-30T21:30:01.156990,2024-05-31T03:00:00+07:00,167,69
2024-05-30T21:35:00.723396,2024-05-31T03:00:00+07:00,167,69
2024-05-30T21:40:01.281171,2024-05-31T03:00:00+07:00,167,69
2024-05-30T21:45:00.873608,2024-05-31T03:00:00+07:00,167,69
2024-05-30T21:50:00.508683,2024-05-31T03:00:00+07:00,167,69
2024-05-30T21:55:01.071594,2024-05-31T04:00:00+07:00,164,69
2024-05-30T22:00:00.759099,2024-05-31T04:00:00+07:00,164,69
2024-05-30T22:05:01.313800,2024-05-31T04:00:00+07:00,164,69
2024-05-30T22:10:00.889616,2024-05-31T04:00:00+07:00,164,69
2024-05-30T22:15:00.488839,2024-05-31T04:00:00+07:00,164,69
2024-05-30T22:20:01.104395,2024-05-31T04:00:00+07:00,164,69
2024-05-30T22:25:00.641666,2024-05-31T04:00:00+07:00,164,87
2024-05-30T22:30:01.435999,2024-05-31T04:00:00+07:00,164,87
2024-05-30T22:35:00.986535,2024-05-31T04:00:00+07:00,164,87
2024-05-30T22:40:00.604493,2024-05-31T04:00:00+07:00,164,87
2024-05-30T22:45:01.240306,2024-05-31T04:00:00+07:00,164,87
2024-05-30T22:50:00.855050,2024-05-31T04:00:00+07:00,164,87
2024-05-30T22:55:00.559421,2024-05-31T04:00:00+07:00,164,87
2024-05-30T23:00:01.108620,2024-05-31T05:00:00+07:00,160,87
2024-05-30T23:05:00.712793,2024-05-31T05:00:00+07:00,160,87
2024-05-30T23:10:01.277677,2024-05-31T05:00:00+07:00,160,87
2024-05-30T23:15:00.837195,2024-05-31T05:00:00+07:00,160,87
2024-05-30T23:20:00.449916,2024-05-31T05:00:00+07:00,160,87
2024-05-30T23:25:01.010364,2024-05-31T05:00:00+07:00,160,83
2024-05-30T23:30:00.589740,2024-05-31T05:00:00+07:00,160,83
2024-05-30T23:35:01.382361,2024-05-31T05:00:00+07:00,160,83
2024-05-30T23:40:00.969020,2024-05-31T05:00:00+07:00,160,83
2024-05-30T23:45:00.523841,2024-05-31T05:00:00+07:00,160,83
2024-05-30T23:50:01.104863,2024-05-31T05:00:00+07:00,160,83
2024-05-30T23:55:00.638831,2024-05-31T05:00:00+07:00,160,83
2024-05-31T00:00:01.217527,2024-05-31T05:00:00+07:00,160,83
2024-05-31T00:05:00.812454,2024-05-31T05:00:00+07:00,160,83
2024-05-31T00:10:01.377373,2024-05-31T05:00:00+07:00,160,83
2024-05-31T00:15:00.994351,2024-05-31T05:00:00+07:00,160,83
2024-05-31T00:20:00.591071,2024-05-31T05:00:00+07:00,160,83
2024-05-31T00:25:01.174847,2024-05-31T05:00:00+07:00,160,80
2024-05-31T00:30:00.770149,2024-05-31T05:00:00+07:00,160,80
2024-05-31T00:35:00.486989,2024-05-31T05:00:00+07:00,160,80
2024-05-31T00:40:01.311826,2024-05-31T05:00:00+07:00,160,80
2024-05-31T00:45:00.889757,2024-05-31T05:00:00+07:00,160,80
2024-05-31T00:50:00.502966,2024-05-31T05:00:00+07:00,160,80
2024-05-31T00:55:01.069310,2024-05-31T05:00:00+07:00,160,80
2024-05-31T01:00:00.661425,2024-05-31T05:00:00+07:00,160,80
2024-05-31T01:05:01.396150,2024-05-31T05:00:00+07:00,160,80
2024-05-31T01:10:00.959751,2024-05-31T05:00:00+07:00,160,80
2024-05-31T01:15:00.647616,2024-05-31T05:00:00+07:00,160,80
2024-05-31T01:20:00.473921,2024-05-31T05:00:00+07:00,160,80
2024-05-31T01:25:01.135922,2024-05-31T07:00:00+07:00,85,85
2024-05-31T01:30:00.700493,2024-05-31T07:00:00+07:00,85,85
2024-05-31T01:35:01.282478,2024-05-31T07:00:00+07:00,85,85
2024-05-31T01:40:00.892725,2024-05-31T07:00:00+07:00,85,85
2024-05-31T01:45:00.883828,2024-05-31T07:00:00+07:00,85,85
2024-05-31T01:50:00.482550,2024-05-31T08:00:00+07:00,152,85
2024-05-31T01:55:01.107321,2024-05-31T08:00:00+07:00,152,85
2024-05-31T02:00:00.713498,2024-05-31T08:00:00+07:00,152,85
2024-05-31T02:05:01.308444,2024-05-31T08:00:00+07:00,152,85
2024-05-31T02:10:00.884536,2024-05-31T08:00:00+07:00,152,85
2024-05-31T02:15:00.563598,2024-05-31T08:00:00+07:00,152,76
2024-05-31T02:20:01.245039,2024-05-31T08:00:00+07:00,152,76
2024-05-31T02:25:00.813376,2024-05-31T08:00:00+07:00,152,76
2024-05-31T02:30:00.503028,2024-05-31T08:00:00+07:00,152,76
2024-05-31T02:35:01.070303,2024-05-31T08:00:00+07:00,152,76
2024-05-31T02:40:00.702448,2024-05-31T09:00:00+07:00,152,76
2024-05-31T02:45:01.678585,2024-05-31T09:00:00+07:00,152,76
2024-05-31T02:50:01.305626,2024-05-31T09:00:00+07:00,152,76
2024-05-31T02:55:00.905487,2024-05-31T09:00:00+07:00,152,76
2024-05-31T03:00:00.501484,2024-05-31T09:00:00+07:00,152,76
2024-05-31T03:05:01.084461,2024-05-31T09:00:00+07:00,152,76
2024-05-31T03:10:00.738208,2024-05-31T09:00:00+07:00,152,76
2024-05-31T03:15:01.306689,2024-05-31T09:00:00+07:00,152,76
2024-05-31T03:20:00.903874,2024-05-31T09:00:00+07:00,152,76
2024-05-31T03:25:00.475449,2024-05-31T09:00:00+07:00,152,76
2024-05-31T03:30:01.095832,2024-05-31T09:00:00+07:00,152,76
2024-05-31T03:35:00.712635,2024-05-31T10:00:00+07:00,155,68
2024-05-31T03:40:01.299606,2024-05-31T10:00:00+07:00,155,68
2024-05-31T03:45:00.952217,2024-05-31T10:00:00+07:00,155,68
2024-05-31T03:50:00.829073,2024-05-31T10:00:00+07:00,155,68
2024-05-31T03:55:00.477762,2024-05-31T10:00:00+07:00,155,68
2024-05-31T04:00:01.065844,2024-05-31T10:00:00+07:00,155,68
2024-05-31T04:05:00.674712,2024-05-31T10:00:00+07:00,155,68
2024-05-31T04:10:01.277105,2024-05-31T10:00:00+07:00,155,68
2024-05-31T04:15:00.902579,2024-05-31T10:00:00+07:00,155,68
2024-05-31T04:20:00.490946,2024-05-31T10:00:00+07:00,155,75
2024-05-31T04:25:01.064737,2024-05-31T10:00:00+07:00,155,75
2024-05-31T04:30:00.644077,2024-05-31T10:00:00+07:00,155,75
2024-05-31T04:35:01.223955,2024-05-31T11:00:00+07:00,157,75
2024-05-31T04:40:00.859187,2024-05-31T11:00:00+07:00,157,75
2024-05-31T04:45:00.483520,2024-05-31T11:00:00+07:00,157,75
2024-05-31T04:50:01.239629,2024-05-31T11:00:00+07:00,157,75
2024-05-31T04:55:00.826658,2024-05-31T11:00:00+07:00,157,75
2024-05-31T05:00:00.586544,2024-05-31T11:00:00+07:00,157,75
2024-05-31T05:05:01.306692,2024-05-31T11:00:00+07:00,157,75
2024-05-31T05:10:00.888554,2024-05-31T11:00:00+07:00,157,75
2024-05-31T05:15:00.498580,2024-05-31T11:00:00+07:00,157,75
2024-05-31T05:20:01.197253,2024-05-31T11:00:00+07:00,157,75
2024-05-31T05:25:00.742159,2024-05-31T11:00:00+07:00,157,72
2024-05-31T05:30:01.303575,2024-05-31T11:00:00+07:00,157,72
2024-05-31T05:35:00.861065,2024-05-31T11:00:00+07:00,157,72
2024-05-31T05:40:00.517095,2024-05-31T11:00:00+07:00,157,72
2024-05-31T05:45:01.123668,2024-05-31T11:00:00+07:00,157,72
2024-05-31T05:50:00.690088,2024-05-31T11:00:00+07:00,157,72
2024-05-31T05:55:01.525395,2024-05-31T11:00:00+07:00,157,72
2024-05-31T06:00:01.069261,2024-05-31T11:00:00+07:00,157,72
2024-05-31T06:05:00.699589,2024-05-31T11:00:00+07:00,157,72
2024-05-31T06:10:01.240176,2024-05-31T11:00:00+07:00,157,72
2024-05-31T06:15:00.890468,2024-05-31T11:00:00+07:00,157,72
2024-05-31T06:20:00.519588,2024-05-31T11:00:00+07:00,157,72
2024-05-31T06:25:01.098954,2024-05-31T12:00:00+07:00,153,73
2024-05-31T06:30:00.741380,2024-05-31T12:00:00+07:00,153,73
2024-05-31T06:35:01.386611,2024-05-31T12:00:00+07:00,153,73
2024-05-31T06:40:00.969448,2024-05-31T12:00:00+07:00,153,73
2024-05-31T06:45:00.568706,2024-05-31T12:00:00+07:00,153,73
2024-05-31T06:50:01.447089,2024-05-31T12:00:00+07:00,153,73
2024-05-31T06:55:01.082497,2024-05-31T12:00:00+07:00,153,73
2024-05-31T07:00:00.948356,2024-05-31T12:00:00+07:00,153,73
2024-05-31T07:05:00.643460,2024-05-31T12:00:00+07:00,153,73
2024-05-31T07:10:01.227755,2024-05-31T12:00:00+07:00,153,73
2024-05-31T07:15:00.792729,2024-05-31T12:00:00+07:00,153,73
2024-05-31T07:20:00.478631,2024-05-31T12:00:00+07:00,153,73
2024-05-31T07:25:01.048534,2024-05-31T13:00:00+07:00,162,73
2024-05-31T07:30:00.721980,2024-05-31T13:00:00+07:00,162,73
